,Order ID
7982,CA-2015-113383
5634,CA-2016-134943
8161,CA-2016-120915
6051,CA-2016-153878
1807,US-2017-116729
2409,CA-2018-155985
2943,CA-2018-126242
7289,CA-2017-153661
2003,CA-2018-163510
5984,CA-2017-163776
2811,CA-2016-135685
2876,US-2017-167339
8653,CA-2015-142769
2361,US-2015-148838
4423,CA-2018-159464
3902,US-2016-119312
6539,CA-2016-109862
7202,CA-2017-120369
8964,CA-2017-157280
1129,CA-2017-112102
4514,CA-2017-120873
6578,CA-2015-103660
4495,CA-2018-112753
5531,US-2017-167472
948,US-2018-110576
983,CA-2015-163419
5631,CA-2015-127614
9331,CA-2017-108056
6040,CA-2018-122364
9680,CA-2016-130113
9617,CA-2018-160633
8294,US-2018-146906
1918,CA-2016-123673
1431,CA-2015-120768
6142,CA-2018-121083
2782,CA-2017-139878
2445,CA-2017-146934
7370,CA-2015-107769
3008,CA-2017-124772
2203,CA-2016-138002
8077,CA-2016-106187
3320,CA-2015-134551
1940,CA-2017-112109
3462,CA-2016-152611
7155,US-2016-136749
690,US-2015-117135
2117,CA-2017-130267
6681,CA-2018-145037
720,CA-2017-112942
2138,US-2018-157896
6959,CA-2016-167255
6600,CA-2015-154095
1798,CA-2017-100965
5468,CA-2015-132451
2749,US-2015-141257
8794,CA-2015-162992
9993,CA-2018-119914
9736,US-2016-100069
7556,CA-2018-159506
988,CA-2018-167899
5385,CA-2018-161410
6521,CA-2018-138289
5027,US-2018-130953
7714,CA-2015-150203
4530,CA-2017-118759
1411,CA-2017-136329
9167,CA-2017-100300
3263,CA-2015-140662
4671,CA-2017-133550
7545,CA-2015-103492
6553,CA-2015-137092
822,CA-2018-101434
2757,CA-2017-127775
1318,CA-2015-160773
4415,CA-2015-153983
4810,CA-2016-151589
8484,CA-2018-142391
7167,CA-2015-117464
9907,US-2016-129007
6379,CA-2018-150623
3499,CA-2017-108616
8062,CA-2017-132997
2916,CA-2016-134747
449,CA-2017-166674
8962,CA-2017-157280
5370,US-2018-136721
6984,CA-2017-116526
539,CA-2016-134894
1977,CA-2015-110408
1866,CA-2018-118857
3131,CA-2015-136399
6635,CA-2018-144498
2554,CA-2017-118626
3683,CA-2016-132626
3699,CA-2018-160416
7594,CA-2018-119655
6151,CA-2015-111871
1716,CA-2017-169943
5275,CA-2018-147333
9864,CA-2018-113278
6835,CA-2018-142643
6374,CA-2015-107811
9759,CA-2017-146913
6917,CA-2015-124247
9143,US-2018-166688
5060,CA-2017-109722
3840,CA-2015-126760
8090,CA-2015-101392
2799,CA-2018-158743
3048,CA-2018-121419
2058,CA-2018-120376
1233,CA-2017-153682
7042,US-2018-165358
1925,CA-2018-102834
2068,CA-2016-133452
8379,CA-2016-162964
3476,CA-2017-144911
993,CA-2017-105585
6979,CA-2018-149076
7845,CA-2016-125976
7673,CA-2016-130974
7024,CA-2015-124737
1500,CA-2018-130386
6587,CA-2018-104731
8662,CA-2016-131856
5646,CA-2016-104241
7124,CA-2016-128013
5171,CA-2017-122903
6316,CA-2015-100762
788,CA-2016-115938
3153,CA-2016-147830
143,CA-2018-106180
8328,CA-2018-118577
2252,CA-2017-117849
1586,CA-2016-131338
2087,CA-2017-140501
9339,CA-2015-155264
64,CA-2016-135545
5878,CA-2015-152443
4830,CA-2015-120278
6288,CA-2015-100090
3180,CA-2018-105235
8171,CA-2017-146150
2754,CA-2016-155306
7168,CA-2015-117464
6400,CA-2018-151981
11,CA-2015-115812
3376,CA-2016-161718
3391,CA-2015-166471
9234,CA-2017-126732
7050,CA-2017-165330
4292,CA-2018-102407
7544,US-2018-112347
109,CA-2016-129476
6584,CA-2018-104731
3266,US-2015-126571
1456,CA-2018-148474
3790,CA-2015-107139
2234,CA-2018-104066
1882,CA-2016-109512
6573,CA-2017-160535
4525,US-2018-105046
2642,CA-2017-124051
4919,CA-2017-160304
874,CA-2018-114636
3888,CA-2015-100895
4864,CA-2018-163531
9073,CA-2017-142524
2586,CA-2018-131695
7131,CA-2018-141439
877,CA-2017-116736
2260,CA-2016-117611
6373,CA-2018-143035
1189,CA-2018-117212
2074,CA-2018-122504
4308,CA-2015-125829
6297,CA-2015-141313
6642,CA-2018-128328
9012,CA-2017-121447
454,CA-2018-147277
9149,US-2015-157070
4031,CA-2017-169957
7546,CA-2015-103492
3051,US-2018-148054
4472,CA-2018-121300
1913,CA-2015-103366
7025,US-2018-101840
414,CA-2018-142636
2656,CA-2018-112515
7465,CA-2017-103709
3619,CA-2018-141929
3385,CA-2018-148404
2432,CA-2015-148586
1197,CA-2017-130946
3600,CA-2018-138310
1787,CA-2016-154326
6601,CA-2015-154095
1218,US-2018-118087
1179,CA-2017-168081
6024,CA-2018-139717
4146,CA-2016-136196
875,CA-2017-116736
6499,CA-2016-103135
4214,CA-2017-164637
4883,CA-2018-104080
3518,US-2017-113649
2055,CA-2018-120376
9252,CA-2018-102309
1881,CA-2016-109512
1017,CA-2016-108665
3113,CA-2017-150350
2320,CA-2018-165491
3867,CA-2016-132486
6997,CA-2018-117443
796,CA-2016-124653
9879,CA-2017-122581
4375,CA-2015-166954
5965,CA-2018-119011
121,CA-2017-103730
4600,CA-2016-146948
8418,CA-2018-118199
1672,CA-2018-111647
68,CA-2015-106376
5413,CA-2017-153157
5478,CA-2017-121356
945,CA-2016-120880
1831,CA-2018-145884
4750,CA-2017-127649
3112,CA-2017-150350
83,CA-2016-149734
696,CA-2016-119291
4647,CA-2017-139556
2384,US-2018-117534
1368,CA-2018-133249
5508,CA-2016-168529
4745,CA-2018-168123
6999,CA-2018-123687
1315,CA-2017-145919
7688,CA-2017-169838
3736,CA-2017-115476
2715,CA-2015-127187
7515,US-2018-167920
3004,CA-2017-131499
8801,CA-2017-140935
6498,CA-2016-103135
4623,CA-2018-147228
6732,CA-2015-120096
811,CA-2015-151995
1523,CA-2016-144806
5291,CA-2015-146283
2560,CA-2016-147788
9679,CA-2016-130113
4276,CA-2018-151358
2636,CA-2016-162369
9028,US-2017-152415
6079,CA-2017-151561
6120,CA-2018-143378
8508,CA-2016-135853
3552,CA-2017-152555
8654,CA-2015-142769
6663,CA-2018-162173
5026,US-2018-130953
1858,CA-2016-121608
4030,CA-2018-124296
5226,CA-2017-119865
2215,CA-2018-129378
8365,CA-2018-157273
9421,CA-2015-145254
9527,CA-2018-156958
6640,CA-2018-128328
2415,CA-2016-146087
3419,CA-2016-150791
8971,CA-2018-122308
9842,US-2017-125402
2414,CA-2017-156300
4177,CA-2015-128846
1390,US-2017-108504
7585,CA-2015-163223
1568,US-2018-152002
3341,CA-2017-145982
3202,CA-2015-158372
4571,US-2016-152128
2131,US-2015-114188
2386,US-2018-117534
2899,CA-2016-166464
8539,CA-2018-147354
1935,CA-2018-101245
7397,CA-2015-141649
8602,US-2015-133949
9324,CA-2018-121853
7695,CA-2018-107958
6132,CA-2018-145737
7766,US-2018-118941
9489,US-2017-102232
6912,US-2018-128398
2181,CA-2017-128818
1782,CA-2016-111094
7587,CA-2015-163223
8761,CA-2017-159891
6991,CA-2016-109386
5919,US-2016-126977
7703,CA-2017-114601
3468,CA-2017-146143
8348,US-2016-115238
4001,CA-2015-116834
7749,CA-2016-133242
2497,CA-2016-122371
6706,CA-2017-112277
9756,CA-2018-113705
4965,CA-2016-109708
8104,CA-2016-149846
8405,CA-2018-140480
3212,CA-2015-142314
8768,CA-2016-151722
8920,CA-2015-132983
9885,CA-2015-112291
7838,CA-2016-149083
9749,CA-2017-158358
483,CA-2015-127691
5961,CA-2015-140732
1115,CA-2018-140585
4744,CA-2018-168123
9647,CA-2015-150518
5220,CA-2015-140487
1029,CA-2015-163552
1951,CA-2018-157987
1553,CA-2018-158386
4044,CA-2016-137750
6177,CA-2016-158421
8242,CA-2015-109855
2737,CA-2016-115798
2703,CA-2015-143413
3752,CA-2018-161956
4078,CA-2016-100685
4483,CA-2017-109365
750,CA-2018-126074
257,US-2016-159982
1052,US-2016-153500
421,CA-2015-142048
4578,CA-2016-110947
6362,CA-2018-110443
9911,US-2015-157231
645,CA-2018-126221
2808,CA-2016-148635
2319,CA-2016-117828
6284,CA-2017-100944
518,CA-2018-127432
4888,CA-2017-163167
6730,CA-2016-156734
6528,CA-2015-146864
7012,US-2015-135881
79,CA-2017-127208
7336,CA-2016-113152
1312,CA-2017-141082
2084,CA-2017-140501
914,CA-2018-102519
6951,CA-2016-161767
982,CA-2015-163419
2523,CA-2017-124352
3866,CA-2018-146360
6134,CA-2017-146766
2510,CA-2017-136812
6687,CA-2016-165162
4726,CA-2015-119151
4896,CA-2017-135776
9451,CA-2016-129546
5963,CA-2015-140732
8852,CA-2015-119977
2193,CA-2017-128412
596,CA-2015-131450
5404,US-2017-143280
9988,CA-2018-163629
9757,CA-2018-113705
9466,CA-2018-102925
3461,CA-2018-114258
9905,US-2016-129007
9604,CA-2016-138625
7779,CA-2017-139381
4074,CA-2018-108112
9636,CA-2015-124702
7095,CA-2017-101980
9970,CA-2016-103772
3339,US-2018-109253
9740,CA-2018-129294
4360,CA-2017-127642
9505,CA-2017-113607
1551,CA-2017-159345
4478,CA-2018-130211
431,US-2017-123750
8802,CA-2017-140935
6037,CA-2017-131205
4425,CA-2018-159464
6127,CA-2017-124100
2832,CA-2015-148915
6619,US-2018-167402
4118,CA-2016-153416
6691,US-2018-165869
9250,CA-2017-105354
5844,CA-2016-126725
7621,US-2015-144078
291,CA-2017-110772
937,US-2018-111745
8787,CA-2018-145765
7532,CA-2017-107146
4295,CA-2018-169124
1653,US-2018-132444
643,CA-2018-106103
9683,CA-2018-122770
9475,CA-2016-100818
6049,CA-2017-152765
9815,CA-2016-162201
9643,CA-2015-104563
8829,CA-2015-109680
5361,CA-2018-100951
5873,CA-2018-133095
2494,CA-2017-146206
5341,CA-2016-146486
5028,CA-2015-151792
9926,CA-2016-159534
9263,CA-2016-124499
1153,CA-2017-160395
5861,CA-2017-101525
5679,CA-2017-143924
1753,CA-2018-116715
1650,CA-2015-135699
4603,US-2016-113327
4545,CA-2016-126557
2278,CA-2015-104283
926,CA-2015-132962
4338,CA-2016-125234
6830,CA-2017-140438
1960,CA-2018-110905
1187,CA-2015-127131
5741,US-2018-147886
9257,CA-2015-168368
8936,CA-2016-134117
172,CA-2015-118962
9469,CA-2018-102925
5921,US-2016-126977
8486,CA-2018-124716
6621,US-2018-167402
6166,CA-2015-103989
959,CA-2016-112571
1141,CA-2015-146969
5252,CA-2016-132318
4886,CA-2017-163167
581,CA-2018-145233
7501,CA-2018-121048
3911,CA-2018-126788
8175,CA-2017-114944
1386,US-2017-108504
2509,CA-2018-163902
707,CA-2015-112158
1334,CA-2015-121664
6938,CA-2017-125094
6342,CA-2016-146255
3622,CA-2015-159184
2584,US-2015-155502
8106,CA-2018-159149
6883,CA-2016-137113
2530,CA-2015-111500
1293,CA-2016-101707
4885,CA-2015-151379
310,CA-2017-142902
2572,CA-2017-155845
9373,CA-2018-102820
1305,CA-2017-101966
1696,CA-2016-156335
3216,CA-2015-114433
7823,US-2015-115413
7355,CA-2016-139780
6630,CA-2017-105081
8788,CA-2018-126914
7035,CA-2018-119494
55,CA-2017-111682
1031,CA-2015-163552
5841,CA-2016-126725
282,CA-2016-130890
831,CA-2018-129462
6219,CA-2017-160220
3124,CA-2016-121720
7455,CA-2017-137743
6611,CA-2016-107678
2191,CA-2017-128412
6074,CA-2018-121398
7925,CA-2017-125843
897,CA-2015-144407
122,CA-2017-103730
771,CA-2018-104220
1177,CA-2017-113621
495,CA-2016-134782
2815,CA-2016-104626
9966,CA-2017-146374
3814,CA-2017-152471
3856,US-2018-105389
157,CA-2015-104269
5426,CA-2017-153598
8438,CA-2015-108861
2035,CA-2018-162481
1722,US-2016-123218
7718,US-2018-146213
4506,US-2015-138247
808,CA-2016-140921
1128,CA-2016-105970
3174,CA-2018-157483
7264,CA-2018-122056
5236,CA-2015-166744
9332,CA-2018-127726
3102,CA-2018-119578
830,CA-2018-129462
8447,CA-2018-125451
8025,CA-2016-132465
5621,US-2017-124163
2139,CA-2015-159520
6577,CA-2016-153752
3645,CA-2015-156594
918,CA-2017-165218
6570,CA-2015-100678
2954,CA-2018-134915
8243,CA-2015-109897
6479,CA-2018-140872
6954,CA-2016-129917
4605,US-2016-113327
7689,US-2018-128951
6911,CA-2018-168942
8142,CA-2017-100993
4725,CA-2017-131968
4369,US-2017-165078
9166,CA-2017-100300
3581,CA-2018-117807
5968,CA-2015-141726
5777,CA-2017-112060
6253,CA-2015-165806
3323,CA-2016-120810
852,CA-2017-113747
9488,CA-2016-156566
1871,CA-2015-116932
502,US-2017-105578
5880,CA-2017-133935
7224,CA-2017-109953
8415,CA-2018-107265
2304,CA-2018-157931
7892,CA-2017-148684
8008,CA-2016-110863
7090,CA-2016-119480
6368,US-2018-147998
6851,US-2017-100461
7496,CA-2018-121048
4049,CA-2018-136350
1912,CA-2018-121503
7865,CA-2016-143364
849,CA-2015-107755
1578,CA-2017-102456
2246,CA-2018-103380
1930,US-2018-101539
2683,CA-2018-127026
3287,CA-2016-157770
4549,CA-2016-126557
8507,CA-2017-130400
3524,CA-2017-132731
1166,CA-2016-125416
3065,CA-2018-106859
6823,CA-2016-154291
1852,CA-2016-160472
3441,CA-2015-158337
3491,CA-2016-157322
9518,CA-2016-123939
8692,CA-2017-136770
3893,US-2017-144547
3317,CA-2016-165057
1521,CA-2016-144806
7794,CA-2016-127481
4017,CA-2016-165624
8393,CA-2017-142594
7142,CA-2015-122217
6143,CA-2018-121083
7389,CA-2018-108035
7279,CA-2017-108224
7963,CA-2018-104864
6266,CA-2015-146731
5350,US-2018-103814
154,CA-2016-124919
8403,CA-2017-154067
5278,CA-2015-159681
5084,CA-2017-108350
5810,US-2016-163279
4695,US-2016-138121
9891,US-2017-115441
6412,CA-2018-151211
9936,CA-2018-132955
8811,US-2017-140172
7517,US-2018-167920
3314,CA-2018-169978
3372,CA-2018-123778
5034,CA-2016-103954
9140,CA-2018-123029
4821,CA-2016-140025
6189,CA-2018-157903
284,CA-2016-130883
4526,US-2018-105046
5714,CA-2018-116939
2271,CA-2016-102036
757,CA-2015-106803
2066,CA-2015-106439
4018,CA-2016-165624
6845,CA-2015-147543
1903,CA-2018-167094
283,CA-2016-130883
606,CA-2015-149958
8081,CA-2016-150714
9933,CA-2015-166555
3111,CA-2017-121671
7903,CA-2018-128363
8080,CA-2016-150714
4102,US-2018-102288
7415,US-2017-114013
5547,CA-2018-151008
7620,US-2015-144078
2744,CA-2016-140144
5388,CA-2018-164707
3607,CA-2015-163559
3473,CA-2018-111815
1876,CA-2018-112039
8791,CA-2018-162075
8079,US-2017-164945
192,CA-2016-102281
9120,US-2017-155971
625,CA-2016-138009
7154,US-2016-136749
9495,US-2017-123610
565,CA-2018-137099
9314,CA-2016-111948
6860,CA-2018-128965
6976,CA-2016-112144
1739,CA-2016-130204
1011,CA-2018-118437
7140,CA-2018-128783
7601,CA-2015-131947
3927,CA-2015-103940
2354,CA-2016-111514
9848,CA-2018-169327
8416,CA-2018-118199
8919,CA-2015-160276
4728,CA-2015-123323
4921,CA-2018-114055
6199,CA-2016-149909
4944,CA-2017-151372
1765,CA-2017-110254
3239,US-2017-127971
1853,CA-2016-160472
8500,CA-2015-169061
7874,CA-2017-101672
652,CA-2018-140844
8849,CA-2016-140718
1452,CA-2017-133711
9310,US-2017-102141
3005,CA-2015-148761
1652,US-2018-132444
3632,CA-2018-132178
2382,US-2018-117534
7091,CA-2016-119480
9045,CA-2018-137463
6314,CA-2015-100762
8519,CA-2018-118003
2045,CA-2017-131835
3219,US-2016-137008
476,CA-2015-144666
9915,CA-2018-160927
2078,CA-2018-140676
8408,CA-2018-140480
8635,CA-2015-160094
9817,CA-2016-162201
9031,CA-2018-128041
5980,CA-2015-117765
656,CA-2017-137239
3312,US-2015-133130
3715,CA-2015-135608
5859,CA-2016-108119
8302,US-2018-167318
1603,CA-2018-116645
4268,US-2017-131611
566,CA-2018-156951
1178,CA-2017-113621
3961,CA-2016-113901
6271,CA-2018-102379
6916,CA-2015-142510
1220,CA-2015-110184
5514,CA-2016-103177
2364,US-2017-108637
986,CA-2018-100314
5818,CA-2015-124730
1558,CA-2016-112116
7371,US-2018-123862
2321,CA-2016-109470
205,CA-2018-108329
8261,CA-2017-118101
7692,CA-2015-102330
6735,CA-2017-123358
7233,CA-2017-137337
9179,CA-2018-156776
6167,CA-2016-142433
116,CA-2015-115259
1462,CA-2017-152289
2420,CA-2018-159597
8527,CA-2018-161172
6338,CA-2018-143112
229,US-2016-145436
4599,CA-2016-146948
5192,CA-2015-101560
2968,CA-2018-167941
6822,US-2018-115609
8587,CA-2018-162015
8894,CA-2017-167241
9369,CA-2018-113460
2151,CA-2015-167360
7351,CA-2018-141138
6270,CA-2018-102379
955,CA-2018-119305
1724,CA-2016-127453
6406,CA-2018-154074
9551,CA-2016-147690
9284,CA-2015-161032
635,CA-2016-168004
436,CA-2017-147375
5800,CA-2015-123225
2738,CA-2016-115798
7134,CA-2018-141439
7738,CA-2018-141103
7986,CA-2017-137939
5140,CA-2016-154886
9146,US-2017-165505
3474,CA-2018-111815
5121,CA-2015-149538
5704,US-2015-123519
1437,CA-2016-139731
9822,US-2015-164406
526,CA-2018-113558
3624,CA-2018-113530
6925,CA-2016-137925
6337,CA-2017-165995
7274,CA-2016-144519
3338,US-2018-109253
1601,CA-2017-164672
8232,CA-2015-158225
4447,US-2015-147704
9971,CA-2016-103772
2392,US-2016-127040
4903,CA-2018-110884
3872,CA-2016-132486
2681,CA-2018-127026
894,CA-2017-105494
3761,CA-2018-104577
3681,CA-2016-132626
4135,CA-2018-105914
1999,CA-2015-131905
6000,US-2015-112991
443,CA-2017-115756
1998,CA-2015-131905
7403,CA-2016-100146
6378,CA-2018-150623
7835,CA-2016-106257
3776,US-2015-102715
7381,CA-2017-105732
183,CA-2015-158274
3650,CA-2018-109960
1455,CA-2018-148474
8893,CA-2015-124723
9458,CA-2015-138240
0,CA-2017-152156
3424,CA-2017-134803
4644,CA-2016-147501
4223,CA-2018-134565
3020,CA-2016-123568
7147,CA-2017-139941
1924,CA-2018-126865
9823,US-2015-164406
5384,CA-2018-161410
942,CA-2017-142958
6839,CA-2018-107517
40,CA-2016-117415
8288,CA-2015-156244
2423,US-2018-147669
6517,US-2018-116652
9133,CA-2016-157805
245,CA-2015-131926
7039,CA-2018-103443
610,CA-2017-161816
8663,CA-2016-131856
2511,CA-2016-102722
2491,CA-2015-113579
7682,CA-2016-120782
8115,CA-2018-101014
1266,US-2015-167738
6500,CA-2016-103135
5730,CA-2018-117324
6538,CA-2016-109862
7675,CA-2018-133487
538,CA-2016-134894
1237,CA-2017-144344
2475,CA-2017-114972
8135,CA-2016-121776
6276,US-2017-139087
5914,US-2016-126977
3368,CA-2016-115511
7122,CA-2018-166926
8010,CA-2015-127859
2122,CA-2018-167381
8164,CA-2016-168207
4948,CA-2018-107125
1908,CA-2016-157959
8356,CA-2017-163174
6992,CA-2016-109386
5353,US-2017-101616
8483,CA-2017-126284
9280,CA-2017-166772
2363,US-2017-108637
1163,CA-2015-127964
777,CA-2016-144267
1200,CA-2017-114727
1910,CA-2017-105963
675,CA-2018-130351
862,CA-2017-134474
2942,CA-2018-155880
96,CA-2018-161018
4248,CA-2017-157336
3781,CA-2016-135314
9786,US-2015-114377
5407,CA-2018-108854
8733,CA-2018-116988
510,CA-2018-135307
3850,CA-2016-142377
5193,CA-2015-101560
7894,CA-2018-124744
496,CA-2017-126158
5031,CA-2018-139304
5529,CA-2018-136609
4755,CA-2018-126354
1005,CA-2016-111199
825,US-2015-102071
1956,CA-2018-157987
5957,CA-2017-127138
5684,CA-2015-164315
8616,CA-2017-165918
3313,US-2015-133130
5228,US-2015-147648
5967,CA-2017-166912
7575,CA-2016-129532
7130,CA-2017-166282
9427,CA-2015-167486
9525,CA-2018-156958
4653,CA-2018-132647
9721,CA-2017-105781
8856,CA-2018-135909
7056,CA-2017-165330
2025,CA-2016-114237
8150,CA-2015-167997
6636,CA-2018-144498
1565,CA-2016-132101
8557,CA-2017-132829
4047,US-2016-166520
9722,CA-2017-105781
8841,US-2017-112396
8664,CA-2018-126634
2592,CA-2018-128300
1555,CA-2018-120761
2837,CA-2018-110842
3130,CA-2015-136399
6824,CA-2016-154291
1841,CA-2017-157763
9773,CA-2017-160234
4628,CA-2017-101336
4511,CA-2017-119935
4708,CA-2018-138149
8637,CA-2018-151281
3230,CA-2018-131625
9114,CA-2017-135461
6943,CA-2016-139248
8748,CA-2018-128076
7830,CA-2016-137302
3246,US-2018-140907
2086,CA-2017-140501
5042,CA-2017-158694
9632,CA-2018-154809
6549,US-2016-164966
5145,CA-2018-161333
8039,CA-2018-121489
9193,CA-2016-141810
4714,CA-2018-121643
9772,CA-2017-104983
7226,CA-2018-127397
8409,CA-2016-134082
6069,CA-2018-166695
3075,CA-2015-143903
9473,CA-2018-102925
9895,CA-2015-115049
4696,US-2016-138121
4305,CA-2015-162278
7922,CA-2018-134096
8593,CA-2018-159667
417,CA-2017-148796
9814,CA-2017-117583
6643,US-2016-156496
2794,CA-2015-154599
6060,CA-2016-134201
6157,CA-2017-104150
4584,US-2018-163790
4918,CA-2017-160304
2294,CA-2018-127929
3846,CA-2015-101931
1854,CA-2016-160472
7826,CA-2018-117114
7014,CA-2015-114790
2323,CA-2016-109470
541,CA-2017-136924
3865,CA-2015-124709
1955,CA-2018-157987
8154,US-2018-143770
3311,CA-2017-162747
2617,CA-2018-147942
301,CA-2017-142545
4857,CA-2016-137526
1049,CA-2015-139192
2281,CA-2018-142622
5798,CA-2015-124856
3413,CA-2017-100244
2828,CA-2017-124149
7141,CA-2018-128783
7320,CA-2018-100097
3335,US-2018-109253
3555,CA-2015-120838
9423,CA-2015-145254
2713,CA-2015-110100
5132,CA-2016-123330
405,CA-2018-117457
8229,CA-2017-123050
1487,CA-2016-140410
9725,CA-2018-142293
8258,CA-2018-152310
3886,CA-2017-167759
313,CA-2015-120887
6680,CA-2018-145037
9386,US-2018-127292
5474,CA-2018-121741
8958,CA-2018-150266
5131,CA-2018-146626
2693,CA-2017-138079
8805,US-2018-100398
5069,CA-2015-124478
873,CA-2015-148488
8176,CA-2017-135965
2079,CA-2016-120103
6939,CA-2018-107132
5352,CA-2017-123932
3934,CA-2018-123001
6463,US-2018-133361
2464,CA-2018-148691
5524,CA-2017-147123
2762,CA-2018-126536
5442,CA-2016-148712
1014,US-2016-126214
3162,CA-2015-153969
4444,US-2015-147704
2600,CA-2018-108553
5749,CA-2018-104913
9803,CA-2016-122973
6456,CA-2015-110065
5464,CA-2015-146591
3344,CA-2017-145982
1345,CA-2015-118339
8304,CA-2018-135419
8160,CA-2017-134138
9552,CA-2016-163923
5692,US-2016-138093
9521,CA-2015-169446
1357,CA-2017-145247
5217,CA-2018-134635
4955,CA-2015-160262
2812,CA-2016-135685
9109,CA-2016-132941
5796,CA-2015-124856
459,CA-2016-109638
7338,CA-2015-163412
5237,CA-2015-166744
9132,CA-2018-100055
4440,US-2017-111290
6638,CA-2018-103352
2048,CA-2016-142237
6484,CA-2018-113908
3839,CA-2015-126760
1339,CA-2018-100524
3921,CA-2017-110044
2011,CA-2016-155761
2233,CA-2016-123232
7693,CA-2015-102330
7249,CA-2016-158491
3142,CA-2018-162572
8559,CA-2017-132829
9668,CA-2017-126270
6012,CA-2016-135580
2661,CA-2018-123372
1232,CA-2016-132570
7731,CA-2018-140508
8392,CA-2017-142594
7221,US-2018-104437
5639,CA-2015-154893
4059,CA-2016-124058
6188,CA-2016-138954
1321,CA-2018-167703
702,CA-2017-163755
6614,CA-2016-107678
5985,CA-2017-163776
8307,CA-2017-128671
69,CA-2017-119823
9546,CA-2015-166590
6807,CA-2016-128125
5571,CA-2015-151162
5685,CA-2016-131072
6470,CA-2016-108532
207,CA-2018-135860
4362,CA-2018-111332
5380,CA-2017-136021
7150,CA-2018-100412
37,CA-2016-117415
2599,CA-2018-108553
3215,CA-2018-150189
9396,CA-2015-125997
50,CA-2016-115742
2124,CA-2018-144862
2914,CA-2016-134747
7260,CA-2017-152730
6594,CA-2016-146290
5427,US-2017-108497
6218,CA-2017-160220
265,CA-2016-155040
2308,US-2018-120418
8533,CA-2017-156748
9262,CA-2016-124499
9655,CA-2015-156160
7941,CA-2017-146325
2187,CA-2018-143063
7763,CA-2016-103093
324,CA-2017-162138
1378,CA-2015-126361
6804,CA-2015-152233
9078,CA-2017-108105
5549,CA-2015-159800
9897,CA-2017-112830
939,CA-2016-148250
6669,CA-2018-122175
921,CA-2016-111164
787,CA-2016-154620
7078,CA-2017-106950
9326,US-2018-130687
9558,CA-2017-129280
1451,CA-2017-133711
570,CA-2018-164826
3101,CA-2018-119578
4352,CA-2018-107748
4024,CA-2018-130764
9444,CA-2016-104052
6422,CA-2015-159121
1588,CA-2016-131338
6540,US-2018-107888
7667,US-2017-140158
5977,CA-2018-116953
7199,US-2016-156797
4633,CA-2016-130456
9,CA-2015-115812
2461,CA-2016-142419
7404,CA-2016-100146
5851,CA-2016-121783
1223,CA-2017-126004
4666,CA-2017-116547
767,CA-2015-162775
